X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11803575356793145,0.23485421295938919,0.5781220250489979,0.06015172875235571,0.1400090445961614,0.011332988846731982,0.049157834542020475,0.23046709952145503,0.1459908412484638,0.015445248180523535
0.6657464602776538,0.5214863599213131,0.9499895853530265,0.26098694596105027,0.20400354603212167,0.29851551259853887,0.32550983298732455,0.23446272477224578,0.3208309966870738,0.3161574798213531
0.6846683117560838,1.107579313434684,1.1471455652973122,0.4351693977462848,0.4633549281798934,0.49300206994875706,0.5906760758857418,0.4055273888440837,0.28999769159340194,0.3111778607266763
0.6178884375827678,0.9440746075563549,0.654754425384317,0.666447963364439,0.5869303981686148,1.0192260228567578,1.0654109008608794,0.7495338148113637,0.5180280602743271,0.5369608737651306
0.5993091886322298,0.9643925351594004,0.40031398656224887,0.6994457482615566,0.6248722017862038,0.9067516500672297,0.7926753837792531,0.9146534004015202,0.8911481924622151,0.773589313812189
0.5423767271487043,0.5042939173941379,-0.2286905611180853,0.9189645977085084,0.6773367442913298,0.6988583237784498,0.8124269385717897,0.9334006763725016,0.8936242228860523,0.9088025729250137
0.4277933156907751,0.4564011849649442,-0.33495131719058957,0.8062403573225422,0.6637807035205301,0.590638512761528,0.6033536774821726,1.0576055647604388,1.1120657701583858,1.0487436519318225
0.04723415355344382,0.08634876756274631,-1.1067578270061598,0.5100259361081281,0.5351931733947186,0.4303704708658048,0.5209796887177204,1.2267895148597434,0.8593973563954923,0.9477106228196469
-0.23205010035840234,-0.5443073776854448,-1.181434755741128,0.6133200565459518,0.24566880501542232,0.21046889997774818,0.33286641684580365,0.8540218162088564,0.7500108229545861,0.7837407169702624
-0.6448333294667365,-0.7094963829140701,-1.2809552783478215,0.29997131702784763,0.07834749158588453,0.2955732268925911,0.06266157752826973,0.6772318290083409,0.6082778678144037,0.7009423754806599
-0.7230254540215323,-0.7989788942015406,-0.9854429692185112,-0.08136594847405074,-0.08084747011404207,0.30733837150917204,0.01294196376983497,0.514785555187187,0.5143445902903201,0.45704013514016817
-1.1110761714472108,-0.9634726351778065,-1.1969887832385664,0.05511673842974099,-0.25370607360969716,0.04965752841259588,-0.04728347087676938,0.3856380115089655,0.2971597824275228,0.4402330458290221
-1.191886514926131,-0.9619332796193882,-1.1153996416111727,-0.20705698130254646,-0.3774941145179307,-0.08131127486692677,-0.27431112001425484,0.24556172774739143,0.21167179171286077,0.5018311849539749
-0.638370750925694,-0.7258309831960607,-0.6672488366459869,-0.08995279253121068,-0.148671052934648,-0.30815298321999407,-0.31877491208162145,0.2658672993795802,0.3678636562464739,0.21097567138609524
-0.05709693876870259,-0.7549224745034815,-0.267407053587337,0.10418646328908782,-0.24904289629227533,-0.1690881897036321,-0.12944345604281268,0.08369178509899516,0.37199063783086883,0.3976709470745565
-0.2720073016844746,-0.08430543163372253,0.17276508212601743,-0.002208521805215226,0.1267365978070605,-0.048525377541925444,-0.05501588068908085,0.21655882268452847,0.25847887259643476,0.3699552274796705
0.4805524436757808,0.3730424822901659,0.659761080525352,-0.014225573137837422,0.5020178185088454,0.12277247135903907,-0.013850868836680082,0.20180561327175034,0.3779608261812474,0.21819242139559497
0.639237932959097,0.44702983590204454,0.9911482040353214,0.16903298159285238,0.4426888276767076,0.5922935976687327,0.1965459771006979,0.27593541757070045,0.39233436062796345,0.3545150692639536
0.5332229396965755,0.8570637556062749,1.0317589625433663,0.47951230888097524,0.5610300027885758,0.5880399473293489,0.5357401351491595,0.5515644347703464,0.45005852214547504,0.4566344693081176
0.6650354387011045,0.9763607906241374,1.1907868230542924,0.5180610633558393,0.8206683499888425,0.9064850050410745,0.5985280786391041,0.6162510431632757,0.4963754008475759,0.6256735764780877
0.9838304911603057,0.6800381995115258,1.4200294579177932,0.6268184852518313,0.8022953137137373,0.8982521302176638,0.8013647543664251,1.0786165869322142,0.7266985483293106,0.7935797067159025
