X1,X2,X3,X4,X5,X6,X7,X8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20648266045918656,0.04424721603032569,-0.0826786413552241,-0.16547677873103062,0.5266360241099605,-0.3253383927192154,0.27309233362057295,0.036834780513745544
1.0119390880210468,0.24538156093918642,0.08704619473078598,0.13540083294807584,-0.08245160123675213,-0.03862470007211927,0.11606007494370767,0.15043852861676904
1.4533893012609314,0.4394902467537825,0.5188012370748851,-0.08899890009694178,-0.2045995810921451,0.22436220543617927,-0.12903358146335303,0.15942712942798398
1.6918994788196837,0.5701999495736756,0.39500976542315425,0.16873182706851897,0.11904048445562286,0.2700985631224549,-0.2390995035924618,0.00028283212119382256
2.0020226764232767,0.35004683020888855,0.4187770206153898,0.33480719989827445,0.13352440646675737,0.43003363090364377,0.013529745004022431,-0.041971369687336876
2.215829462718501,0.6136520976581499,0.6116569188372851,0.07211697337782852,0.24720110816251428,0.17804698725147056,0.3506884373112355,0.3127846552401558
2.0813809394013556,0.8052750386826346,0.559977520837758,0.0689033476592151,0.4555835356727353,0.7123146744064188,0.5453558802601811,0.07318451740286508
1.3742572615456117,0.5102520307863887,1.0604451269466817,0.4146598212487258,-0.1051944362825521,0.6137592767004825,0.20159563001804753,0.22557075167508722
0.9943961533584856,0.053652337897733604,0.8092798485607307,0.07677077012701708,0.21415830604081953,0.47043474438723676,0.5858828890308136,-0.019042042816651505
0.44582626529691805,0.5316448582792922,0.40681653618004443,-0.09457244476911822,0.25237962923344714,0.6123813669281493,0.6548035722283425,0.18321658247228795
0.06810081898189838,-0.0066860267002017415,0.27374602652402097,0.19606634464041742,-0.026796547915090285,-0.08914864762415148,0.45403870735980767,0.3143432997098307
-0.6411489204057748,0.10380104741629906,0.13488707166549674,0.152180108066803,0.0918800292783556,-0.31424948760583926,0.21047319357888447,0.23134367621134871
-0.8673658081952226,-0.07612206855940577,-0.4083755223990704,-0.05168455128316743,-0.08457152543303412,-0.17790784592617132,0.2613447787217923,0.17140044037699412
-1.697495759584808,-0.3044330867294133,-0.3702355437517821,-0.3216837387327598,-0.055435273247413125,-0.37652325691127486,-0.289168821231893,0.11218363098106676
-2.2478207127801646,-0.6943258943726424,-0.7364484595140363,-0.31860763381531065,-0.37190635127358374,-0.13702830950631384,-0.16483186609487083,0.1803954820978576
-2.2550426937939183,-1.0072286041529395,-0.813940140486489,-0.49668747566273513,-0.3856070088392323,-0.10485026508398793,-0.4272956276968684,0.09488028830988984
-2.061583577019711,-1.0544437204132244,-0.9161851110934356,-0.31702597651211045,-0.17412727597226924,-0.554612983336223,-0.6186270170447957,-0.446474003469682
-1.5801669600998594,-1.1927706285112074,-1.2006888268959575,-0.480365900708875,-0.5072728358244171,-0.5168919988340395,-0.3209705719632524,-0.4439619489901626
-0.9351215821229566,-0.759919842180513,-0.8195475388183815,-0.5716519924641975,-0.6915368904682181,-0.5548974127015364,-1.023874549482646,-0.30792830971402874
-0.5009553133298711,-1.0987106946399732,-0.5822421919199433,0.009730114829028469,-0.5774610581867095,-0.4330136923643493,-0.7514899889900533,-0.6469537406071312
-0.1295764057739515,-0.4014904105259771,-0.05614046150468638,-0.259165232494902,-0.3841313668290293,-0.7867790014476848,-0.344174548830909,-0.5524585677930219
0.32738740578660985,0.05984332978681392,0.23419331941987165,-0.25609637196058693,-0.06844943815832659,-0.11347722136915657,-0.025515321281113917,-0.4168147493582396
0.8952917285429601,0.39376478816968113,0.023237104801359015,0.002724784485534655,0.3914323035392418,0.050435763944062656,0.050845758219868024,-0.4047026443836455
1.8894620318999353,0.25915711526844754,0.07872266033117944,-0.2588932112541133,0.3254982301905559,0.10438984089755407,0.4557701996886049,0.2340988541944064
1.7949197135247967,0.611069163902731,0.5581461580365205,-0.05368339573424793,0.02396161037412732,0.1274554290933235,0.3066697495721509,0.34658602478461653
2.2520372214363613,0.7804993529342008,0.9052328198834573,0.06505908954486386,0.11364608022142808,0.22760142958487894,0.24648590711846605,0.6914820628135916
1.6411670949397887,0.9632102769721,1.2026777546526555,0.19956830447889168,0.12585093564642255,0.4293871018612001,0.7492968760192786,-0.17869354704030815
1.5791561394486715,1.17253841565396,0.6083560057717572,0.018629411338760726,0.4821194017454169,0.7342323104288324,0.6108328458325598,0.1804039505720616
1.3404481483769888,0.8977565776963442,0.5823606550666086,0.4225400524545554,0.5454299933975915,0.1998235617628082,0.4200722624778393,0.5099083259822653
1.027835514300269,0.5280405631335805,0.691184145164701,0.340660805883113,0.15523597412149798,-0.16485623321086695,0.38903456867525554,0.8083432187241264
0.10618075841848866,0.6419293051232996,0.24239931898541323,0.2710005363709799,-0.12810668944028228,0.5151723675336581,0.4696517644689826,0.139504132968731
-0.4504234320798718,0.4004786622936682,0.4015973029984934,0.5362234356509026,0.3341392253242382,-0.10054823322138706,0.22582404448460525,0.21055814796562083
-0.7799036969274324,0.08602689586169332,-0.19691152021297842,0.6096196124052322,0.47458900365486323,0.17692043886157155,0.07969517447759422,0.15224317861817208
-1.3968405778281134,-0.08760066373943176,0.3091888907844906,0.2567969495919172,0.29807142888023747,-0.19107980814766443,-0.19090754853091396,0.031366895584467876
-1.7487679949952954,-0.6572602174333333,-0.1429385650132714,0.17260733606192527,0.22584157678667302,0.07554412988271682,0.15233829218153017,-0.17874745597440622
-2.0198063014890546,-0.7460100110956702,-0.6803997809914891,-0.04984303162419948,-0.04841313528350075,-0.33443622348231106,0.3019000243574786,0.04866794036310226
-1.6296174373709194,-0.9011993762387036,-0.8824283410848559,-0.1892949387375239,-0.18091600630533794,-0.6803562763915749,-0.3285745948803818,-0.1011643381320747
-1.5393546886867235,-0.9694426883440316,-0.9565956312792776,-0.3520330979795965,-0.34139906462538905,-0.6800373171509289,-0.7316085280800682,-0.18031368489786784
-1.5720591135581237,-0.7514467537730903,-0.7252805438093732,-0.12465738918804795,-0.25734326012514397,-0.7604183619238314,-0.443493315705098,-0.45018712328761334
-0.9700552140068552,-0.848433946140484,-0.6556267756503951,-0.35322912370915244,-0.3555414750930989,-0.9493678888635558,-0.33360509596334165,-0.7068529235087433
-0.4395382223657089,-0.7669030468713005,-0.05260979851947212,-0.6348199221168345,-0.43220900694037234,-0.7471471983038674,-0.24894698055749395,-0.13211362036213248
0.6093919448338246,-0.07061134085205201,0.07011301079599785,-0.4125730470182872,-0.09292025263178585,-0.3733894361150356,-0.14158633022101103,-0.4541241481160422
1.1318868393906953,0.26249212713745157,-0.23453594691362356,-0.08971109278947034,-0.0012716768214795088,-0.0040667709156003914,-0.21170318090322077,-0.031722614503511604
1.5814331801918629,0.8815759799311044,0.269819046640548,0.04239536174797537,0.1739240977524877,-0.06070437533727786,-0.24253309585999652,-0.33374252698698914
2.0841899757669546,0.7251093398054889,0.5742140054540593,0.293478259233591,0.39008476356738186,0.16407819892635067,0.2433772475793318,-0.2745652053364368
2.2273139173291168,0.9814728075367998,0.9884560369097714,0.4580208548281152,0.26642440554354613,0.5047770004148828,0.3964380809167909,-0.20470474612273787
1.8357098272822898,0.6927020047946181,0.9648294828873755,0.2657351853520437,0.19157971826642664,0.9419962335327804,0.43599825456958924,0.023828731438419876
